,"('GDP growth (annual %)', 'Brazil')","('GDP growth (annual %)', 'India')","('GDP growth (annual %)', 'Poland')","('GDP growth (annual %)', 'South Africa')","('Inflation, consumer prices (annual %)', 'Brazil')","('Inflation, consumer prices (annual %)', 'India')","('Inflation, consumer prices (annual %)', 'Poland')","('Inflation, consumer prices (annual %)', 'South Africa')",ABEV3.SA,ANH.JO,BAJFINANCE.NS,BBDC4.SA,BHARTIARTL.NS,BHP,BRLUSD=X,CDR.WA,CFR.JO,DNP.WA,FSR.JO,GGBR4.SA,GLN.JO,HDB,HINDUNILVR.NS,ICICIBANK.NS,INFY,INRUSD=X,ITUB,KGH.WA,KOTAKBANK.NS,LPP.WA,LREN3.SA,MBK.WA,MGLU3.SA,MTN.JO,NPN.JO,PEO.WA,PETR4.SA,PKO.WA,PLNUSD=X,PZU.WA,RELIANCE.NS,RENT3.SA,SBIN.NS,SBK.JO,SOL.JO,SPL.WA,TCS.NS,TPE.WA,VALE,VOD.JO,WEGE3.SA,ZARUSD=X,^BVSP,^J203.JO,^NSEI,^WIG20
2023-01-23 00:00:00,,,,,,,,,11.624894142150879,102497.7734375,577.340576171875,11.275083541870117,758.562744140625,60.96012878417969,0.1920749992132187,133.19155883789062,,37.029998779296875,6486.36474609375,22.70853614807129,12287.0537109375,33.82818603515625,2476.779296875,850.6402587890625,17.729068756103516,0.01234933827072382,3.6426401138305664,143.67225646972656,1778.281005859375,9485.7470703125,16.32219696044922,328.0,36.683555603027344,13688.7919921875,68042.546875,74.6247329711914,15.640063285827637,29.411102294921875,0.230930894613266,29.309877395629883,1109.4237060546875,50.63751983642578,567.8867797851562,17302.9765625,30229.474609375,236.2526397705078,3197.673095703125,2.309999942779541,14.20280933380127,12200.1611328125,35.48145294189453,0.058522313833236694,111709.0,80128.6328125,18118.55078125,
2023-01-24 00:00:00,,,,,,,,,11.789478302001953,102015.7890625,576.5577392578125,11.39545726776123,761.458740234375,61.29401397705078,0.1920897364616394,131.44447326660156,,37.40999984741211,6458.4140625,22.638641357421875,11876.083984375,34.158103942871094,2480.6904296875,849.7131958007812,17.589473724365234,0.012271746061742306,3.680114984512329,144.547119140625,1754.85302734375,9396.3427734375,17.042644500732422,329.0,39.8615837097168,13775.708984375,68719.109375,74.39322662353516,15.529141426086426,29.35064125061035,0.23086583614349365,28.97762107849121,1102.873046875,52.34551239013672,562.1175537109375,17307.96484375,31660.3125,235.44960021972656,3217.711669921875,2.3380000591278076,14.508330345153809,12310.0087890625,35.32953643798828,0.05831519514322281,113028.0,80037.0078125,18118.30078125,
2023-01-25 00:00:00,,,,,,,,,11.87610149383545,102435.7734375,570.7330932617188,11.31520938873291,762.2931518554688,62.17266082763672,0.19461309909820557,129.08883666992188,,37.540000915527344,6405.5087890625,22.561756134033203,11834.087890625,32.001705169677734,2501.533935546875,834.6364135742188,17.328887939453125,0.012254617176949978,3.762561082839966,144.01248168945312,1744.4349365234375,9280.1171875,17.394866943359375,313.3999938964844,39.498382568359375,13865.62109375,67569.578125,70.9205093383789,15.727638244628906,28.17592430114746,0.2310885787010193,28.70073699951172,1087.6258544921875,53.208499908447266,537.8585815429688,17119.365234375,31687.291015625,226.4556121826172,3211.57861328125,2.322999954223633,14.81385326385498,12238.1083984375,36.76322937011719,0.05880454182624817,114195.0,79725.4609375,17891.94921875,
2023-01-26 00:00:00,,,,,,,,,11.90208911895752,102170.78125,,11.347309112548828,,62.59439468383789,0.19715312123298645,132.1707763671875,,38.63999938964844,6424.47509765625,23.06499671936035,11615.10546875,32.51809310913086,,,17.62670135498047,0.012269532307982445,3.7400777339935303,145.08177185058594,,9289.0576171875,17.47491455078125,322.6000061035156,38.86277389526367,14234.2666015625,70003.2421875,71.39897918701172,15.324813842773438,28.1845645904541,0.23182491958141327,29.120018005371094,,53.29839324951172,,17328.91796875,31841.166015625,228.3828887939453,,2.3340001106262207,15.11937427520752,12133.2529296875,36.278995513916016,0.05844265595078468,114109.0,80508.96875,,
2023-01-27 00:00:00,,,,,,,,,11.824127197265625,100747.8125,567.2669067382812,11.010260581970215,760.3297729492188,61.39944839477539,0.19752129912376404,131.42481994628906,,38.720001220703125,6495.34765625,22.554771423339844,11664.1015625,31.44706153869629,2491.8037109375,797.4569702148438,17.36611557006836,0.012278209440410137,3.635145664215088,142.116943359375,1707.847412109375,9297.998046875,17.018630981445312,317.3999938964844,41.13279724121094,14346.158203125,70786.40625,70.59639739990234,14.957015991210938,27.830421447753906,0.23122991621494293,28.882688522338867,1066.992431640625,52.89387130737305,510.6677551269531,17369.828125,32027.017578125,226.77682495117188,3194.06787109375,2.306999921798706,14.618005752563477,12170.2021484375,35.994163513183594,0.05828015133738518,112502.0,80791.359375,17604.349609375,
2023-01-30 00:00:00,,,,,,,,,11.72018051147461,102844.7734375,592.9778442382812,11.066434860229492,756.1084594726562,61.21493911743164,0.1958020031452179,130.3451690673828,,39.2599983215332,6537.27294921875,22.659610748291016,11796.0908203125,31.557035446166992,2449.830810546875,803.6046752929688,17.394033432006836,0.012268734164536,3.620155096054077,139.68675231933594,1720.9571533203125,9137.072265625,16.962594985961914,309.20001220703125,39.58918380737305,14366.138671875,67092.6015625,69.54686737060547,15.032910346984863,27.234424591064453,0.2308741956949234,28.882688522338867,1077.218017578125,52.588233947753906,509.01263427734375,17508.53515625,31823.1796875,226.13441467285156,3215.23095703125,2.311000108718872,14.500496864318848,12245.09765625,35.462459564208984,0.05817471072077751,111888.0,80324.859375,17648.94921875,
2023-01-31 00:00:00,,,,,,,,,11.83279037475586,103933.75,579.6448364257812,11.25101089477539,756.20654296875,61.63669204711914,0.1955072432756424,136.74465942382812,,39.11000061035156,6433.458984375,22.883270263671875,11524.1123046875,32.20730209350586,2458.03466796875,811.8018188476562,17.49640655517578,0.012257920578122139,3.732581615447998,136.72193908691406,1725.6927490234375,9047.66796875,17.314817428588867,317.79998779296875,40.22478485107422,14672.8427734375,66927.40625,71.15202331542969,15.219730377197266,27.778593063354492,0.23039881885051727,29.04882049560547,1074.524658203125,53.226478576660156,523.4829711914062,17286.009765625,31302.603515625,230.47079467773438,3145.0478515625,2.359999895095825,14.633672714233398,12183.185546875,36.3074836730957,0.057541701942682266,113532.0,79476.6015625,17662.150390625,
2023-02-01 00:00:00,,,,,,,,,11.416996955871582,104637.7265625,572.83056640625,11.03433609008789,755.028564453125,61.592750549316406,0.19715312123298645,135.72386169433594,,38.040000915527344,6586.18505859375,22.44993019104004,11569.109375,30.92589569091797,2455.64990234375,827.4640502929688,17.70115089416504,0.01222966331988573,3.682332992553711,134.9722137451172,1739.3505859375,9020.8466796875,17.338829040527344,314.79998779296875,38.953575134277344,14366.138671875,66676.21875,70.11792755126953,15.00955581665039,27.778593063354492,0.23071223497390747,29.009262084960938,1068.1566162109375,52.61520004272461,498.75103759765625,18215.01953125,31532.41796875,227.25865173339844,3191.5400390625,2.244999885559082,14.453495025634766,12153.2255859375,36.44990539550781,0.057433634996414185,112303.0,79816.8671875,17616.30078125,
2023-02-02 00:00:00,,,,,,,,,11.356359481811523,101821.7890625,563.0276489257812,11.20226764678955,763.5203247070312,59.35221862792969,0.19788265228271484,143.08522033691406,,38.0,6541.26513671875,21.43646812438965,11384.123046875,32.082984924316406,2513.4580078125,837.1736450195312,18.157175064086914,0.01223836001008749,3.7348313331604004,137.49960327148438,1756.348388671875,9190.7138671875,17.43488883972168,318.79998779296875,39.4075813293457,14509.0,66979.0078125,71.26006317138672,14.314834594726562,27.942707061767578,0.23440542817115784,29.404808044433594,1062.244873046875,54.071495056152344,499.4603271484375,18011.455078125,31021.83203125,230.6313934326172,3240.278564453125,2.250999927520752,13.83461856842041,12385.9052734375,36.11759567260742,0.058832183480262756,109935.0,79802.09375,17610.400390625,
2023-02-03 00:00:00,,,,,,,,,11.243748664855957,103002.765625,592.2344360351562,10.953149795532227,778.3931884765625,58.93925857543945,0.19805116951465607,144.0863800048828,,38.59000015258789,6578.19921875,21.702064514160156,11679.0986328125,32.26467514038086,2526.71728515625,842.9310913085938,17.943124771118164,0.012188299559056759,3.652334690093994,133.90292358398438,1774.841552734375,9253.2958984375,16.21812629699707,320.0,38.77197265625,14383.123046875,67996.3515625,72.07809448242188,14.47245979309082,28.262300491333008,0.23302027583122253,29.42854118347168,1063.1805419921875,52.075828552246094,514.687255859375,17911.669921875,30745.0546875,232.87989807128906,3260.785888671875,2.197999954223633,13.568265914916992,12336.97265625,35.994163513183594,0.05858574062585831,108490.0,80240.921875,17854.05078125,
2023-02-06 00:00:00,,,,,,,,,11.278399467468262,103504.75,601.0919189453125,10.912968635559082,774.8098754882812,58.00789260864258,0.19418230652809143,139.92474365234375,,37.95000076293945,6465.40234375,21.527328491210938,11501.11328125,31.99214744567871,2516.08154296875,833.0751342773438,17.515018463134766,0.01216160412877798,3.652334690093994,131.1325225830078,1741.6436767578125,9047.66796875,16.17009925842285,312.6000061035156,37.50075912475586,14530.98046875,66796.4140625,70.2259750366211,15.05042552947998,27.50218963623047,0.2291160672903061,28.368480682373047,1055.1690673828125,51.967960357666016,515.822265625,17861.77734375,30482.26953125,226.9374542236328,3239.857421875,2.180000066757202,13.286247253417969,12322.9912109375,35.671348571777344,0.057365432381629944,108456.0,79582.828125,17764.599609375,
2023-02-07 00:00:00,,,,,,,,,11.226424217224121,102454.7734375,606.640869140625,10.84868049621582,771.5211791992188,58.702022552490234,0.19433702528476715,138.6684112548828,,38.2400016784668,6477.38037109375,21.83485984802246,11644.1015625,32.12601852416992,2481.3583984375,832.1480712890625,17.710458755493164,0.012083861976861954,3.5023419857025146,134.48617553710938,1769.95654296875,9047.66796875,15.825885772705078,312.6000061035156,36.774356842041016,14474.0341796875,66989.8046875,70.38031005859375,14.957015991210938,27.47627830505371,0.22627504169940948,28.423856735229492,1052.6356201171875,51.50050354003906,517.429931640625,17933.625,28371.982421875,228.06167602539062,3251.656005859375,2.188999891281128,13.278412818908691,12366.9306640625,35.766292572021484,0.05664278566837311,107920.0,79534.21875,17721.5,
2023-02-08 00:00:00,,,,,,,,,11.4256591796875,103577.75,625.458740234375,11.379061698913574,760.9187622070312,58.47357940673828,0.19196437299251556,139.0806427001953,,37.689998626708984,6453.4228515625,21.76496696472168,11717.09765625,32.44636917114258,2463.805908203125,838.3446044921875,17.831443786621094,0.012085775844752789,3.8173305988311768,134.09735107421875,1760.0869140625,9029.787109375,16.090049743652344,318.0,38.317970275878906,14353.15234375,68007.1484375,71.33724212646484,15.208050727844238,27.856332778930664,0.225993812084198,28.423856735229492,1073.6572265625,52.6331787109375,519.9362182617188,17914.666015625,29355.18359375,230.1495819091797,3296.181640625,2.2060000896453857,13.278412818908691,12301.0224609375,35.75680160522461,0.057098157703876495,109882.0,79975.59375,17871.69921875,
2023-02-09 00:00:00,,,,,,,,,11.278399467468262,103897.75,635.6359252929688,11.089762687683105,752.6233520507812,58.58780288696289,0.19232618808746338,138.8647003173828,,37.599998474121094,6483.3701171875,20.038585662841797,11384.123046875,32.34596252441406,2467.526123046875,840.0036010742188,17.998964309692383,0.012097823433578014,3.652334690093994,134.875,1765.4703369140625,9020.8466796875,15.409624099731445,319.0,37.319156646728516,14413.09375,68621.7109375,72.66458892822266,15.137995719909668,28.33139991760254,0.2263057976961136,28.771934509277344,1075.5289306640625,50.94316482543945,520.9293212890625,18055.36328125,29455.1015625,231.91624450683594,3315.611083984375,2.2070000171661377,13.129570007324219,12316.001953125,36.06062316894531,0.05643484368920326,107783.0,80021.09375,17893.44921875,
2023-02-10 00:00:00,,,,,,,,,11.139801025390625,103878.75,633.7156372070312,10.181686401367188,757.826416015625,57.97275161743164,0.18905377388000488,136.07720947265625,,36.54999923706055,6414.49365234375,19.793962478637695,11113.1435546875,32.49896240234375,2458.75,833.221435546875,17.831443786621094,0.012116335332393646,3.689833164215088,129.9174346923828,1766.6168212890625,8631.939453125,15.433639526367188,309.3999938964844,36.229549407958984,14269.2333984375,68655.515625,70.87420654296875,15.59919548034668,27.752683639526367,0.22602955996990204,27.91756248474121,1066.6728515625,51.06901550292969,523.0573120117188,17712.095703125,29841.7890625,228.70408630371094,3312.521240234375,2.1700000762939453,12.972891807556152,12235.1123046875,36.6492919921875,0.05636787787079811,108150.0,78985.3515625,17856.5,
2023-02-13 00:00:00,,,,,,,,,11.373684883117676,104659.7265625,624.8532104492188,10.543313026428223,754.5376586914062,58.64051818847656,0.19181035459041595,136.33238220214844,,36.400001525878906,6469.39453125,19.98267364501953,11145.140625,32.94841384887695,2462.088623046875,830.0988159179688,17.70115089416504,0.012119302526116371,3.862325668334961,129.431396484375,1768.361572265625,8797.3369140625,15.481668472290039,313.0,37.50075912475586,14268.2333984375,69284.8828125,71.53787994384766,15.645905494689941,27.899520874023438,0.22415336966514587,28.518789291381836,1060.6014404296875,50.88024139404297,508.3505859375,17745.025390625,29738.873046875,228.86471557617188,3260.879638671875,2.125,13.098233222961426,12156.2216796875,36.630306243896484,0.055800143629312515,108846.0,79770.2109375,17770.900390625,
2023-02-14 00:00:00,,,,,,,,,11.26107406616211,105543.7109375,636.0003051757812,10.63974380493164,761.0170288085938,59.009552001953125,0.1938585638999939,131.758544921875,,35.93000030517578,6542.2646484375,20.031600952148438,11221.134765625,33.30223846435547,2460.753662109375,844.3948364257812,17.794218063354492,0.01210691872984171,3.7873282432556152,130.01463317871094,1764.9219970703125,8757.10546875,14.985358238220215,320.0,36.86515808105469,14430.0771484375,68630.9140625,72.27873229980469,15.5875244140625,28.279577255249023,0.2242494821548462,28.257728576660156,1085.5946044921875,49.855438232421875,511.5188903808594,17758.998046875,29933.712890625,231.2738037109375,3277.453857421875,2.11299991607666,13.13740348815918,12265.072265625,36.42141342163086,0.05614697188138962,107659.0,79858.0234375,17929.849609375,
2023-02-15 00:00:00,,,,,,,,,11.460309028625488,106202.6953125,639.0775146484375,11.057625770568848,771.0303955078125,58.693241119384766,0.19262254238128662,135.84164428710938,,37.0,6458.4140625,19.947729110717773,10862.1630859375,33.263980865478516,2431.038330078125,849.7620239257812,17.896587371826172,0.012067442759871483,3.8473260402679443,128.89675903320312,1780.0255126953125,8913.5615234375,15.3936128616333,321.3999938964844,35.321537017822266,14558.9521484375,68903.6953125,72.43307495117188,15.610872268676758,28.53870391845703,0.2249061018228531,28.613718032836914,1110.1768798828125,50.898216247558594,512.843017578125,17507.53515625,29736.873046875,232.71926879882812,3296.6962890625,2.124000072479248,13.356751441955566,12462.7998046875,36.91514205932617,0.055990006774663925,109442.0,79471.7578125,18015.849609375,
2023-02-16 00:00:00,,,,,,,,,11.33037281036377,106908.671875,633.8928833007812,11.266558647155762,770.0977783203125,58.98318862915039,0.1916443109512329,136.94094848632812,,36.79999923706055,6469.39453125,20.17138671875,11046.1484375,33.10142135620117,2410.67236328125,848.4446411132812,17.794218063354492,0.012086388655006886,3.8473260402679443,130.25765991210938,1782.468017578125,8806.27734375,15.513690948486328,327.20001220703125,34.59513473510742,14479.029296875,69518.8671875,73.4363021850586,15.675090789794922,27.95134735107422,0.22445932030677795,28.637453079223633,1109.3095703125,52.21965408325195,510.80963134765625,17349.873046875,30536.2265625,232.23748779296875,3331.717529296875,2.1559998989105225,13.38808822631836,12984.078125,36.8201904296875,0.055494699627161026,109905.0,80227.1875,18035.849609375,
2023-02-17 00:00:00,,,,,,,,,11.434320449829102,105641.703125,631.8644409179688,11.20226764678955,762.587646484375,58.37693405151367,0.1916883885860443,133.30935668945312,,37.13999938964844,6446.435546875,19.98267364501953,11019.150390625,33.19704818725586,2399.606689453125,841.8088989257812,17.75699234008789,0.012092585675418377,3.862325668334961,129.67440795898438,1753.8560791015625,8926.9736328125,15.705811500549316,322.0,33.23311996459961,14392.11328125,67177.3984375,71.07485961914062,15.435734748840332,27.571290969848633,0.22365911304950714,28.55834197998047,1113.9429931640625,51.860076904296875,502.2031555175781,17341.892578125,29546.029296875,230.6313934326172,3278.436767578125,2.1659998893737793,13.333251953125,12782.3583984375,37.61774444580078,0.055180635303258896,109303.0,79271.78125,17944.19921875,
2023-02-20 00:00:00,,,,,,,,,,107745.671875,627.009765625,,764.8947143554688,,0.1936045140028,133.81971740722656,,37.0,6481.373046875,,11328.1279296875,,2395.7431640625,831.5137939453125,,0.01208342332392931,,132.88226318359375,1731.973388671875,8855.4501953125,,319.20001220703125,,14366.138671875,67137.0,69.56229400634766,,27.078947067260742,0.2244994044303894,28.257728576660156,1102.16552734375,,496.67041015625,17480.595703125,29476.083984375,230.9525909423828,3265.468017578125,2.181999921798706,,12749.4033203125,,0.055436983704566956,,79829.390625,17844.599609375,
